Cumulative Return,Volatility (Standard Deviation of Returns),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Calmar Ratio,Alpha,Beta,VaR (95%),iteration,strategy,rl_model,data_group
-0.17911504514123852,0.17641567853267762,-0.4562654601189554,-0.6643074141464386,-0.32731079792592455,-0.24592033396993684,,,-0.01703999912981104,118,baseline,PPO,Group1
-0.16547722879038018,0.17243609202104496,-0.4260252762401428,-0.617535502749253,-0.28418648319953277,-0.25849974604688425,,,-0.017789201390485905,118,baseline,PPO,Group2
-0.17791254278687324,0.16978133559493414,-0.4763223057993846,-0.7050676584312446,-0.29421168900630845,-0.27487227827492655,,,-0.017764611015497832,118,baseline,A2C,Group1
-0.1380896201772103,0.16673890164572475,-0.35495264109180985,-0.5291367296958492,-0.25797402324083585,-0.2294200507802483,,,-0.016787146303899,118,baseline,A2C,Group2
-0.027407075385653734,0.17913355076896215,0.011253395865699161,0.01683526353333787,-0.26533171376302184,0.0075975115490035,,,-0.01799019914038299,118,baseline,DDPG,Group1
0.03032803342022773,0.17959946813748645,0.17626458271928164,0.2600113445292568,-0.23753034051727692,0.13327571222656656,,,-0.017456581065800912,118,baseline,DDPG,Group2
-0.21749650157099779,0.17717412584418937,-0.5774518598187703,-0.8714843467533424,-0.3331390332236711,-0.307107598561712,,,-0.017464687101817953,118,naive,PPO,Group1
-0.18276938282399235,0.17166316245303853,-0.4853082942724601,-0.6920158030422159,-0.29905769494391204,-0.2785735260051575,,,-0.016861065033885177,118,naive,PPO,Group2
-0.14515413431340493,0.17024281006001613,-0.3673012653792896,-0.5499985061001331,-0.3017138140594955,-0.20725070130345274,,,-0.016696132444091683,118,naive,A2C,Group1
-0.134517424475022,0.16746361357992787,-0.3410299173748321,-0.5053518360401522,-0.2589056626841405,-0.220582669804819,,,-0.01626199625153243,118,naive,A2C,Group2
-0.027407075385653734,0.17913355076896215,0.011253395865699161,0.01683526353333787,-0.26533171376302184,0.0075975115490035,,,-0.01799019914038299,118,naive,DDPG,Group1
0.03032803342022773,0.17959946813748645,0.17626458271928164,0.2600113445292568,-0.23753034051727692,0.13327571222656656,,,-0.017456581065800912,118,naive,DDPG,Group2
-0.24436109112102772,0.17776360421341758,-0.6631328990207579,-0.9829544336585324,-0.3435989438554354,-0.3430769980830296,,,-0.017551821281348284,118,ewc,PPO,Group1
-0.17687817334335398,0.1676285092145501,-0.48099307302668814,-0.7109567352693974,-0.2912984770860056,-0.276788785786146,,,-0.0169743630870736,118,ewc,PPO,Group2
-0.1299251495950068,0.15964213729346446,-0.34950726668762816,-0.5199647518828024,-0.26804727037552,-0.20815763941726576,,,-0.015497351386728957,118,ewc,A2C,Group1
0.013406534815042979,0.16157487443358276,0.12343218658922585,0.18444482675332463,-0.2173320644751904,0.09176529058137844,,,-0.015607795752934283,118,ewc,A2C,Group2
-0.027407075385653734,0.17913355076896215,0.011253395865699161,0.01683526353333787,-0.26533171376302184,0.0075975115490035,,,-0.01799019914038299,118,ewc,DDPG,Group1
0.03032803342022773,0.17959946813748645,0.17626458271928164,0.2600113445292568,-0.23753034051727692,0.13327571222656656,,,-0.017456581065800912,118,ewc,DDPG,Group2
-0.14400670507754157,0.1773345717169933,-0.34252188334067607,-0.5165601994591416,-0.29611266066969205,-0.20512791093951943,,,-0.01764764231457895,118,replay,PPO,Group1
-0.1730756060361031,0.16826340693385242,-0.46585688092144734,-0.6878997055618322,-0.28084786107295895,-0.27910722064234395,,,-0.016543389142134952,118,replay,PPO,Group2
-0.1254313128864576,0.17343406726066138,-0.295074960647773,-0.45192686277286165,-0.2919579562742899,-0.17528568573703734,,,-0.01702008544855376,118,replay,A2C,Group1
-0.050094850789422635,0.16486118778496475,-0.07424682190337167,-0.10647891549810937,-0.2313733037787933,-0.05290333434470539,,,-0.016524159313480283,118,replay,A2C,Group2
-0.027407075385653734,0.17913355076896215,0.011253395865699161,0.01683526353333787,-0.26533171376302184,0.0075975115490035,,,-0.01799019914038299,118,replay,DDPG,Group1
0.03032803342022773,0.17959946813748645,0.17626458271928164,0.2600113445292568,-0.23753034051727692,0.13327571222656656,,,-0.017456581065800912,118,replay,DDPG,Group2
-0.18873080995522062,0.18036453105575384,-0.47279219863332517,-0.6701441246799171,-0.3406807038390594,-0.25030752323912997,,,-0.018202817347764185,119,baseline,PPO,Group1
-0.2351577429199114,0.1696254586495257,-0.6705143312261221,-1.0153249691797162,-0.31803957514233777,-0.35761681832963266,,,-0.018030394567875217,119,baseline,PPO,Group2
-0.14594541083255347,0.1810152400585782,-0.33796583423282406,-0.48886352374887027,-0.30568181936876426,-0.20013282681182443,,,-0.018335553657787163,119,baseline,A2C,Group1
-0.1587940641334107,0.17266648989743347,-0.40373905819791484,-0.6100791254458303,-0.29701314990353056,-0.23471084036572787,,,-0.018082996988692042,119,baseline,A2C,Group2
0.014250032207683689,0.17491935980107903,0.12960506444162914,0.1879134694556662,-0.25253896294499717,0.08977004829169655,,,-0.01694239836226606,119,baseline,DDPG,Group1
0.058576660741896484,0.16980878254883475,0.25916342775698664,0.40350432094278516,-0.21903588918377798,0.20091787840152764,,,-0.016446804427750948,119,baseline,DDPG,Group2
-0.17262185534787525,0.18036850281596917,-0.42231761225580333,-0.615666490137847,-0.3117654754748345,-0.24432723129262224,,,-0.01875427227769148,119,naive,PPO,Group1
-0.20864580619788467,0.16783893572533307,-0.5878529851450636,-0.9000278397880606,-0.3072829898328806,-0.32108714980730757,,,-0.01779455011901254,119,naive,PPO,Group2
-0.11852202109845558,0.1815231380128503,-0.25348082158242696,-0.36675895742438525,-0.2997413638198952,-0.15350778942663737,,,-0.019358674894528378,119,naive,A2C,Group1
-0.16299827529412433,0.17541415513406838,-0.40829443546486044,-0.6321765372710361,-0.3065972701240553,-0.23359837292103347,,,-0.018100975300397636,119,naive,A2C,Group2
0.014250032207683689,0.17491935980107903,0.12960506444162914,0.1879134694556662,-0.25253896294499717,0.08977004829169655,,,-0.01694239836226606,119,naive,DDPG,Group1
0.058576660741896484,0.16980878254883475,0.25916342775698664,0.40350432094278516,-0.21903588918377798,0.20091787840152764,,,-0.016446804427750948,119,naive,DDPG,Group2
-0.18635777595295497,0.18055525037895856,-0.4646962435571923,-0.6678517835640965,-0.3012339819133734,-0.2785321432618404,,,-0.018660263618107232,119,ewc,PPO,Group1
-0.20322162476330005,0.16864298696619942,-0.5658979054806009,-0.8825611307125286,-0.29439665255137887,-0.3241705103338735,,,-0.0175159687727578,119,ewc,PPO,Group2
-0.12639829719224058,0.17223379991057927,-0.30120988440026214,-0.4301531228822767,-0.2668714074746521,-0.1943952087329212,,,-0.017625544387685016,119,ewc,A2C,Group1
-0.04748577283524209,0.17946200722502642,-0.046881771981218845,-0.07307370012741156,-0.2645446882218514,-0.0318036886643509,,,-0.01722741401902545,119,ewc,A2C,Group2
0.014250032207683689,0.17491935980107903,0.12960506444162914,0.1879134694556662,-0.25253896294499717,0.08977004829169655,,,-0.01694239836226606,119,ewc,DDPG,Group1
0.058576660741896484,0.16980878254883475,0.25916342775698664,0.40350432094278516,-0.21903588918377798,0.20091787840152764,,,-0.016446804427750948,119,ewc,DDPG,Group2
-0.21626315903518348,0.17945006441463268,-0.5640544060249777,-0.8208676545679178,-0.33099018763767873,-0.30580845981253235,,,-0.019002301183908915,119,replay,PPO,Group1
-0.19798804953377389,0.1686879539843543,-0.5479432663439534,-0.8353886506517917,-0.28343216437937774,-0.3261148172842688,,,-0.017365204327876277,119,replay,PPO,Group2
-0.1468941580680535,0.18744997800884994,-0.3232640347882953,-0.47253043398145295,-0.3026170358890564,-0.20023934222372508,,,-0.019367542884957088,119,replay,A2C,Group1
-0.12439861335288471,0.16930832498206821,-0.3029133376745872,-0.46315675075663715,-0.2728005787355991,-0.187997217799595,,,-0.017215524146515067,119,replay,A2C,Group2
0.014250032207683689,0.17491935980107903,0.12960506444162914,0.1879134694556662,-0.25253896294499717,0.08977004829169655,,,-0.01694239836226606,119,replay,DDPG,Group1
0.058576660741896484,0.16980878254883475,0.25916342775698664,0.40350432094278516,-0.21903588918377798,0.20091787840152764,,,-0.016446804427750948,119,replay,DDPG,Group2
